IO_RST_IBUF_inst	IOB_X0Y124	IOB18.INBUF_DCIEN	IBUF
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg[18]_i_1	SLICE_X191Y16	SLICEL.A6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg[19]_i_1	SLICE_X191Y15	SLICEL.A6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg[1]_i_1	SLICE_X195Y15	SLICEL.B6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg[20]_i_1	SLICE_X194Y14	SLICEL.C6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg[21]_i_1	SLICE_X191Y15	SLICEL.B6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg[22]_i_1	SLICE_X192Y16	SLICEM.A6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg[22]_i_2	SLICE_X192Y17	SLICEM.A5LUT	LUT3
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg[23]_i_1	SLICE_X193Y15	SLICEL.C6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg[24]_i_1	SLICE_X193Y14	SLICEL.B6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg[25]_i_1	SLICE_X191Y15	SLICEL.C6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg[26]_i_1	SLICE_X194Y14	SLICEL.D6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg[27]_i_1	SLICE_X192Y16	SLICEM.B6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg[28]_i_1	SLICE_X193Y14	SLICEL.C6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg[29]_i_1	SLICE_X191Y15	SLICEL.D6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg[2]_i_1	SLICE_X197Y15	SLICEL.B6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg[30]_i_1	SLICE_X192Y16	SLICEM.C6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg[31]_i_1	SLICE_X197Y16	SLICEL.B5LUT	LUT5
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg[31]_i_2	SLICE_X191Y16	SLICEL.B6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg[3]_i_1	SLICE_X193Y15	SLICEL.D6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg[4]_i_1	SLICE_X192Y16	SLICEM.D6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg[5]_i_1	SLICE_X191Y16	SLICEL.C6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg[6]_i_1	SLICE_X193Y16	SLICEL.C5LUT	LUT4
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg[7]_i_1	SLICE_X193Y16	SLICEL.D6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg[8]_i_1	SLICE_X191Y16	SLICEL.D6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg[9]_i_1	SLICE_X195Y15	SLICEL.C6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[0]	SLICE_X195Y15	SLICEL.DFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[10]	SLICE_X193Y16	SLICEL.BFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[11]	SLICE_X193Y15	SLICEL.BFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[12]	SLICE_X193Y16	SLICEL.CFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[13]	SLICE_X193Y14	SLICEL.AFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[14]	SLICE_X194Y14	SLICEL.AFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[15]	SLICE_X194Y14	SLICEL.BFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[16]	SLICE_X195Y15	SLICEL.AFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[17]	SLICE_X197Y15	SLICEL.AFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[18]	SLICE_X191Y16	SLICEL.AFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[19]	SLICE_X191Y15	SLICEL.AFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[1]	SLICE_X195Y15	SLICEL.BFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[20]	SLICE_X194Y14	SLICEL.CFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[21]	SLICE_X191Y15	SLICEL.BFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[22]	SLICE_X192Y16	SLICEM.AFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[23]	SLICE_X193Y15	SLICEL.CFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[24]	SLICE_X193Y14	SLICEL.BFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[25]	SLICE_X191Y15	SLICEL.CFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[26]	SLICE_X194Y14	SLICEL.DFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[27]	SLICE_X192Y16	SLICEM.BFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[28]	SLICE_X193Y14	SLICEL.CFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[29]	SLICE_X191Y15	SLICEL.DFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[2]	SLICE_X197Y15	SLICEL.BFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[30]	SLICE_X192Y16	SLICEM.CFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[31]	SLICE_X191Y16	SLICEL.BFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[3]	SLICE_X193Y15	SLICEL.DFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[4]	SLICE_X192Y16	SLICEM.DFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[5]	SLICE_X191Y16	SLICEL.CFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[6]	SLICE_X193Y16	SLICEL.C5FF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[7]	SLICE_X193Y16	SLICEL.DFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[8]	SLICE_X191Y16	SLICEL.DFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/fcs_reg_reg[9]	SLICE_X195Y15	SLICEL.CFF	FDSE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[0].RAMB16_S9_S36_inst_i_2__0	SLICE_X166Y27	SLICEM.A6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[10].RAMB16_S9_S36_inst_i_2	SLICE_X166Y6	SLICEM.B6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[11].RAMB16_S9_S36_inst_i_1	SLICE_X186Y28	SLICEM.C6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[12].RAMB16_S9_S36_inst_i_2	SLICE_X167Y22	SLICEL.C6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[13].RAMB16_S9_S36_inst_i_1	SLICE_X204Y22	SLICEM.D6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[14].RAMB16_S9_S36_inst_i_2	SLICE_X168Y17	SLICEM.A6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[15].RAMB16_S9_S36_inst_i_1	SLICE_X186Y22	SLICEM.A6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[16].RAMB16_S9_S36_inst_i_2	SLICE_X166Y28	SLICEM.A6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[17].RAMB16_S9_S36_inst_i_1	SLICE_X206Y11	SLICEL.C6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[18].RAMB16_S9_S36_inst_i_2	SLICE_X178Y12	SLICEM.A6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[19].RAMB16_S9_S36_inst_i_1	SLICE_X178Y27	SLICEM.A6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[1].RAMB16_S9_S36_inst_i_1__0	SLICE_X204Y7	SLICEM.A6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[20].RAMB16_S9_S36_inst_i_2	SLICE_X178Y22	SLICEM.A6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[21].RAMB16_S9_S36_inst_i_1	SLICE_X206Y7	SLICEL.A6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[22].RAMB16_S9_S36_inst_i_2	SLICE_X166Y12	SLICEM.C6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[23].RAMB16_S9_S36_inst_i_1	SLICE_X205Y27	SLICEL.A6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[24].RAMB16_S9_S36_inst_i_2	SLICE_X166Y27	SLICEM.B6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[25].RAMB16_S9_S36_inst_i_1	SLICE_X204Y6	SLICEM.A6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[26].RAMB16_S9_S36_inst_i_2	SLICE_X166Y7	SLICEM.B6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[27].RAMB16_S9_S36_inst_i_1	SLICE_X186Y28	SLICEM.D6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[28].RAMB16_S9_S36_inst_i_2	SLICE_X166Y28	SLICEM.B6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[29].RAMB16_S9_S36_inst_i_1	SLICE_X206Y17	SLICEL.C6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[2].RAMB16_S9_S36_inst_i_2	SLICE_X178Y7	SLICEM.A6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[30].RAMB16_S9_S36_inst_i_2	SLICE_X166Y12	SLICEM.D6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[31].RAMB16_S9_S36_inst_i_1	SLICE_X178Y28	SLICEM.A6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[3].RAMB16_S9_S36_inst_i_1	SLICE_X186Y24	SLICEM.C6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[4].RAMB16_S9_S36_inst_i_2	SLICE_X168Y17	SLICEM.B6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[5].RAMB16_S9_S36_inst_i_1	SLICE_X204Y17	SLICEM.B6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[6].RAMB16_S9_S36_inst_i_2	SLICE_X178Y17	SLICEM.D6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[7].RAMB16_S9_S36_inst_i_1	SLICE_X205Y28	SLICEL.A6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[8].RAMB16_S9_S36_inst_i_2	SLICE_X167Y22	SLICEL.D6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/genblk1[9].RAMB16_S9_S36_inst_i_1	SLICE_X205Y12	SLICEL.C6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/gmii_rx_dv_d0_reg	SLICE_X196Y17	SLICEM.A5FF	FDRE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/gmii_rx_dv_d1_i_1	SLICE_X197Y17	SLICEL.A6LUT	LUT2
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/gmii_rx_dv_d1_reg	SLICE_X197Y17	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/gmii_rx_dv_d2_reg	SLICE_X197Y17	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/gmii_rx_dv_d3_reg	SLICE_X197Y17	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/gmii_rx_dv_d4_reg	SLICE_X197Y17	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/gmii_rx_er_d3_reg_srl4	SLICE_X198Y17	SLICEM.A5LUT	SRL16E
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/gmii_rx_er_d4_reg	SLICE_X198Y17	SLICEM.A5FF	FDRE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/gmii_rxd_d3_reg[0]_srl4	SLICE_X198Y18	SLICEM.A6LUT	SRL16E
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/gmii_rxd_d3_reg[1]_srl4	SLICE_X198Y18	SLICEM.B6LUT	SRL16E
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/gmii_rxd_d3_reg[2]_srl4	SLICE_X198Y18	SLICEM.C6LUT	SRL16E
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/gmii_rxd_d3_reg[3]_srl4	SLICE_X198Y18	SLICEM.D6LUT	SRL16E
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/gmii_rxd_d3_reg[4]_srl4	SLICE_X198Y18	SLICEM.A5LUT	SRL16E
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/gmii_rxd_d3_reg[5]_srl4	SLICE_X198Y18	SLICEM.B5LUT	SRL16E
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/gmii_rxd_d3_reg[6]_srl4	SLICE_X198Y18	SLICEM.C5LUT	SRL16E
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/gmii_rxd_d3_reg[7]_srl4	SLICE_X198Y18	SLICEM.D5LUT	SRL16E
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/gmii_rxd_d4_reg[0]	SLICE_X198Y18	SLICEM.AFF	FDRE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/gmii_rxd_d4_reg[1]	SLICE_X198Y18	SLICEM.BFF	FDRE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/gmii_rxd_d4_reg[2]	SLICE_X198Y18	SLICEM.CFF	FDRE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/gmii_rxd_d4_reg[3]	SLICE_X198Y18	SLICEM.DFF	FDRE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/gmii_rxd_d4_reg[4]	SLICE_X198Y18	SLICEM.A5FF	FDRE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/gmii_rxd_d4_reg[5]	SLICE_X198Y18	SLICEM.B5FF	FDRE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/gmii_rxd_d4_reg[6]	SLICE_X198Y18	SLICEM.C5FF	FDRE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/gmii_rxd_d4_reg[7]	SLICE_X198Y18	SLICEM.D5FF	FDRE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/last[0]_i_1	SLICE_X186Y6	SLICEM.B6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/last[1]_i_1	SLICE_X187Y5	SLICEL.A6LUT	LUT5
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/last[2]_i_1	SLICE_X186Y6	SLICEM.C6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/m_axis_tdata_reg[0]_i_1	SLICE_X195Y17	SLICEL.B6LUT	LUT2
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/m_axis_tdata_reg[1]_i_1	SLICE_X196Y14	SLICEM.A6LUT	LUT2
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/m_axis_tdata_reg[2]_i_1	SLICE_X196Y14	SLICEM.A5LUT	LUT2
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/m_axis_tdata_reg[3]_i_1	SLICE_X198Y15	SLICEM.A6LUT	LUT2
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/m_axis_tdata_reg[4]_i_1	SLICE_X198Y15	SLICEM.A5LUT	LUT2
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/m_axis_tdata_reg[5]_i_1	SLICE_X198Y15	SLICEM.B6LUT	LUT2
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/m_axis_tdata_reg[6]_i_1	SLICE_X198Y15	SLICEM.B5LUT	LUT2
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/m_axis_tdata_reg[7]_i_2	SLICE_X195Y17	SLICEL.A6LUT	LUT2
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/m_axis_tdata_reg_reg[0]	SLICE_X195Y17	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/m_axis_tdata_reg_reg[1]	SLICE_X196Y14	SLICEM.AFF	FDRE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/m_axis_tdata_reg_reg[2]	SLICE_X196Y14	SLICEM.A5FF	FDRE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/m_axis_tdata_reg_reg[3]	SLICE_X198Y15	SLICEM.AFF	FDRE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/m_axis_tdata_reg_reg[4]	SLICE_X198Y15	SLICEM.A5FF	FDRE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/m_axis_tdata_reg_reg[5]	SLICE_X198Y15	SLICEM.BFF	FDRE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/m_axis_tdata_reg_reg[6]	SLICE_X198Y15	SLICEM.B5FF	FDRE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/m_axis_tdata_reg_reg[7]	SLICE_X195Y17	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/m_axis_tlast_reg_i_1	SLICE_X195Y17	SLICEL.C6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/m_axis_tlast_reg_reg	SLICE_X195Y17	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/m_axis_tvalid_reg_i_1	SLICE_X198Y16	SLICEM.C6LUT	LUT3
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/m_axis_tvalid_reg_reg	SLICE_X198Y16	SLICEM.CFF	FDRE
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/rdata_q[0]_i_7	SLICE_X186Y15	SLICEM.C6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/rdata_q[15]_i_3	SLICE_X186Y15	SLICEM.D6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/rdata_q[1]_i_7	SLICE_X185Y15	SLICEL.B6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/rdata_q[24]_i_3	SLICE_X186Y16	SLICEM.C6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/rdata_q[25]_i_3	SLICE_X189Y16	SLICEL.C6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/rdata_q[26]_i_3	SLICE_X186Y16	SLICEM.D6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/rdata_q[2]_i_7	SLICE_X186Y14	SLICEM.D6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/rdata_q[3]_i_3	SLICE_X188Y13	SLICEM.D6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/rdata_q[3]_i_7	SLICE_X187Y13	SLICEL.D6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/rx_addr_axis[10]_i_1	SLICE_X185Y13	SLICEL.A6LUT	LUT3
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/rx_dest_mac[47]_i_1	SLICE_X188Y6	SLICEM.D6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/rx_dest_mac[47]_i_2	SLICE_X189Y6	SLICEL.C6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/rx_length_axis_reg_0_31_0_5_i_1	SLICE_X185Y13	SLICEL.A5LUT	LUT3
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[0]_i_1	SLICE_X195Y16	SLICEL.A6LUT	LUT3
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[10]_i_1	SLICE_X195Y16	SLICEL.A5LUT	LUT3
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[11]_i_1	SLICE_X193Y15	SLICEL.A6LUT	LUT3
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[12]_i_1	SLICE_X194Y16	SLICEL.B6LUT	LUT5
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[13]_i_1	SLICE_X192Y14	SLICEM.A6LUT	LUT4
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[14]_i_1	SLICE_X194Y16	SLICEL.A6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[15]_i_1	SLICE_X194Y15	SLICEL.A6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[16]_i_1	SLICE_X196Y16	SLICEM.B6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[17]_i_1	SLICE_X196Y15	SLICEM.A6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[18]_i_1	SLICE_X193Y17	SLICEL.A6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[19]_i_1	SLICE_X192Y15	SLICEM.A6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[1]_i_1	SLICE_X196Y16	SLICEM.A6LUT	LUT5
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[20]_i_1	SLICE_X194Y15	SLICEL.B6LUT	LUT4
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[21]_i_1	SLICE_X192Y15	SLICEM.B6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[22]_i_1	SLICE_X194Y16	SLICEL.C6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[23]_i_1	SLICE_X194Y15	SLICEL.B5LUT	LUT4
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[24]_i_1	SLICE_X196Y16	SLICEM.C6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[25]_i_1	SLICE_X196Y15	SLICEM.B6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[26]_i_1	SLICE_X193Y17	SLICEL.B6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[27]_i_1	SLICE_X192Y15	SLICEM.C6LUT	LUT5
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[28]_i_1	SLICE_X196Y15	SLICEM.C6LUT	LUT5
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[29]_i_1	SLICE_X192Y15	SLICEM.D6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[2]_i_1	SLICE_X197Y16	SLICEL.A6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[30]_i_1	SLICE_X192Y17	SLICEM.B6LUT	LUT5
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[31]_i_3	SLICE_X196Y15	SLICEM.D6LUT	LUT4
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[3]_i_1	SLICE_X194Y15	SLICEL.C6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[4]_i_1	SLICE_X195Y16	SLICEL.B6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[5]_i_1	SLICE_X192Y14	SLICEM.B6LUT	LUT4
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[6]_i_1	SLICE_X194Y16	SLICEL.D6LUT	LUT5
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[7]_i_1	SLICE_X194Y15	SLICEL.D6LUT	LUT4
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[8]_i_1	SLICE_X195Y16	SLICEL.C6LUT	LUT6
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/crc_state[9]_i_1	SLICE_X196Y15	SLICEM.D5LUT	LUT3
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/fcs_reg[17]_i_2	SLICE_X198Y17	SLICEM.B6LUT	LUT4
eth/sgmii_soc1/i_mac/axis_gmii_rx_inst/eth_crc_8/i_/fcs_reg[19]_i_2	SLICE_X193Y14	SLICEL.D6LUT	LUT6
